scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-02-27;00:00;MP2;Nat. Eingang;2903131T;NV AS Transporte;5;24;3272.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903133T;NV AS Transporte;6;41;18500.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903135T;NV Ciortan;2;26;3909.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903137T;NV Ciortan;5;43;9777.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903139T;NV AS Transporte;2;3;60.2;
2026-02-27;00:00;MP2;Nat. Eingang;2903144T;WAB NV - Abholer;16;43;16073.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903154T;WAB NV - Abholer;24;93;9313.7;
2026-02-27;00:00;MP2;Nat. Eingang;2903166T;WAB NV - Abholer;27;70;9698.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903186T;WAB NV - Abholer;22;38;18065.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903198T;WAB NV - Abholer;26;124;9775.8;
2026-02-27;00:00;MP2;Nat. Eingang;2903208T;WAB NV - Abholer;26;43;27929.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903212T;WAB NV - Abholer;8;8;947.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903218T;WAB NV - Abholer;6;75;23031.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903222T;WAB NV - Abholer;10;29;1013.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903228T;WAB NV - Abholer;4;85;28800.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903248T;WAB NV - Abholer;4;31;8884.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903252T;WAB NV - Abholer;9;54;13246.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903262T;WAB NV - Abholer;36;71;7257.7;
2026-02-27;00:00;MP2;Nat. Eingang;2903272T;WAB NV - Abholer;26;41;10849.9;
2026-02-27;00:00;MP2;Nat. Eingang;2903282T;WAB NV - Abholer;13;278;75240.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903286T;WAB NV - Abholer;21;63;22980.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903292T;WAB NV - Abholer;6;40;31507.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903302T;WAB NV - Abholer;22;85;21517.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903306T;WAB NV - Abholer;4;4;1648.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903322T;WAB NV - Abholer;1;9;8772.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903326T;WAB NV - Abholer;1;81;21666.6;
2026-02-27;00:00;MP2;Nat. Eingang;2903336T;WAB NV - Abholer;24;58;19213.9;
2026-02-27;00:00;MP2;Nat. Eingang;2903350T;WAB NV - Abholer;17;92;28456.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903376T;WAB NV - Abholer;16;30;1916.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903386T;WAB NV - Abholer;23;404;16042.3;
2026-02-27;00:00;MP2;Nat. Eingang;2903396T;WAB NV - Abholer;4;4;708.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903410T;WAB NV - Abholer;18;59;9112.2;
2026-02-27;00:00;MP2;Nat. Eingang;2903416T;WAB NV - Abholer;19;113;14214.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903420T;WAB NV - Abholer;22;49;25865.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903471T;NV Ciortan;1;1;49.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903483T;NV Yeritsyan;1;1;210.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903485T;NV Yeritsyan;4;4;362.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903502T;WAB NV - Abholer;12;58;15454.1;
2026-02-27;00:00;MP2;Nat. Eingang;2903511T;WAB NV - Abholer;41;55;2629.3;
2026-02-27;00:00;MP2;Nat. Eingang;2903515T;WAB NV - Abholer;30;39;4300.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903529T;WAB NV - Abholer;37;37;5611.1;
2026-02-27;00:00;MP2;Nat. Eingang;2903531T;WAB NV - Abholer;23;62;6807.3;
2026-02-27;00:00;MP2;Nat. Eingang;2903536T;WAB NV - Abholer;52;52;8574.4;
2026-02-27;00:00;MP2;Nat. Eingang;2903555T;WAB NV - Abholer;13;202;17160.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903565T;WAB NV - Abholer;22;31;1845.4;
2026-02-27;00:00;MP2;Nat. Eingang;2903581T;WAB NV - Abholer;27;68;21493.9;
2026-02-27;00:00;MP2;Nat. Eingang;2903583T;WAB NV - Abholer;38;66;14153.5;
2026-02-27;00:00;MP2;Nat. Eingang;2903585T;WAB NV - Abholer;40;90;27229.1;
2026-02-27;00:00;MP2;Nat. Eingang;2903591T;WAB NV - Abholer;24;54;25791.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903593T;WAB NV - Abholer;30;39;3498.2;
2026-02-27;00:00;MP2;Nat. Eingang;2903595T;WAB NV - Abholer;17;89;11573.5;
2026-02-27;00:00;MP2;Nat. Eingang;2903597T;WAB NV - Abholer;21;201;20372.2;
2026-02-27;00:00;MP2;Nat. Eingang;2903641T;NV AS Transporte;8;59;12135.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903643T;NV Yeritsyan;2;2;92.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903644T;Sonderfahrten;6;10;1002.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903650T;NV Yeritsyan;4;7;1448.4;
2026-02-27;00:00;MP2;Nat. Eingang;2903654T;NV Tuncay;6;17;3913.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903660T;NV LT Trans;6;17;3931.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903662T;NV Silagi;2;2;953.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903663T;NV Silagi;5;20;5872.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903664T;NV Ciortan;3;3;163.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903665T;Sonderfahrten;12;27;4928.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903707T;WAB NV - Abholer;9;28;5339.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903716T;NV Silagi;2;25;10884.0;
2026-02-27;00:00;MP2;Nat. Eingang;2903717T;Sonderfahrten;1;16;2640.0;
2026-02-27;00:00;MP2;Nat. Eingang;2904108T;NV Strauss;1;4;500.0;
2026-02-27;00:00;MP2;Nat. Eingang;2904148T;NV Strauss;1;1;397.0;
2026-02-27;00:00;MP2;Nat. Eingang;2904207T;NV Strauss;1;1;230.0;
2026-02-27;00:00;MP2;Nat. Eingang;2904740T;WAB NV - Abholer;1;1;39.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905103T;NV Fischer;2;12;5319.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905106T;NV VP Logistik;7;127;16577.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905107T;NV VP Logistik;6;6;311.8;
2026-02-27;00:00;MP2;Nat. Eingang;2905108T;NV VP Logistik;1;1;335.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905113T;NV Tiroch;8;28;14620.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905115T;NV Ciortan;2;8;1994.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905116T;NV DS Transporte;4;4;678.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905117T;NV DS Transporte;4;10;1304.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905208T;WAB NV - Abholer;5;355;41448.0;
2026-02-27;00:00;MP2;Nat. Eingang;2905212T;WAB NV - Abholer;17;17;2145.5;
2026-02-27;00:00;MP2;Nat. Eingang;2905299T;WAB NV - Abholer;2;208;30652.0;
2026-02-27;00:00;MP2;Nat. Eingang;2906371T;NV Fischer;3;6;540.0;
2026-02-27;00:00;MP2;Nat. Eingang;2907265T;WAB NV - Abholer;1;1;124.0;
2026-02-27;00:00;MP2;Nat. Eingang;2907469T;WAB NV - Abholer;1;1;54.8;
2026-02-27;00:00;MP4;Nat. Ausgang;;;18;33;3390.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2900390T;Linien International;1;1;410.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2900476T;Fernverkehr AS;1;3;218.4;
2026-02-27;00:00;MP4;Nat. Ausgang;2900818T;Linien Ruhr;1;8;849.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2901693T;Linien Süd;1;1;100.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2902098T;Linien Ruhr;1;2;496.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2902128T;Linien Süd;1;1;86.4;
2026-02-27;00:00;MP4;Nat. Ausgang;2902157T;Linien Südwest;2;5;596.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2902161T;Linien International;1;2;872.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2902785T;Fernverkehr AS;2;5;68.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2903000T;Linien International;14;178;28353.8;
2026-02-27;00:00;MP4;Nat. Ausgang;2903002T;Linien International;20;35;6546.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2903004T;Linien International;12;103;35721.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2903008T;Linien International;12;66;23011.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2903010T;Linien Mitte;4;138;40655.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2903012T;Linien Süd;14;32;14772.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2903014T;Linien Süd;10;113;18497.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2903016T;Linien Süd;40;75;23829.8;
2026-02-27;00:00;MP4;Nat. Ausgang;2903020T;Linien Süd;26;104;14134.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2903024T;Linien Süd;32;130;41054.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903026T;Linien Süd;2;25;4008.5;
2026-02-27;00:00;MP4;Nat. Ausgang;2903028T;Linien Südwest;43;93;25803.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2903091T;Fernverkehr AS;36;102;28719.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2903095T;Fernverkehr AS;12;23;8151.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2903425T;Linien Ruhr;28;78;4620.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903429T;Linien Ruhr;42;103;24662.4;
2026-02-27;00:00;MP4;Nat. Ausgang;2903433T;Linien Ruhr;29;130;12902.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903437T;Linien Mitte;39;92;12991.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903441T;Linien Mitte;29;36;5712.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903443T;Linien Ost;32;71;19051.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2903447T;Linien Südwest;46;102;34626.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903451T;Linien Südwest;33;293;50811.4;
2026-02-27;00:00;MP4;Nat. Ausgang;2903455T;Linien Süd;51;134;26830.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903459T;Linien Süd;52;107;26885.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2903463T;Linien Süd;33;126;18732.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903467T;Linien Ost;23;78;10942.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2903473T;Linien Süd;23;53;11034.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903477T;Linien Mitte;14;23;6191.5;
2026-02-27;00:00;MP4;Nat. Ausgang;2903481T;Linien Mitte;31;238;38825.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2903486T;Linien Süd;20;442;58935.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2903488T;Linien Südwest;44;123;28220.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903492T;Linien International;17;88;34022.8;
2026-02-27;00:00;MP4;Nat. Ausgang;2903496T;Linien Ost;30;187;27167.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2903613T;Linien International;43;70;15756.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903615T;Linien International;9;17;987.8;
2026-02-27;00:00;MP4;Nat. Ausgang;2903619T;Linien International;3;27;3201.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903621T;Linien International;3;3;791.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2903623T;Linien Nord;36;340;33876.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2903627T;Linien Nord;15;22;1606.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903629T;Linien Süd;30;55;14958.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2903633T;Linien Süd;10;85;4911.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2903635T;Linien Süd;19;168;91533.1;
2026-02-27;00:00;MP4;Nat. Ausgang;2903639T;Linien Süd;11;11;1685.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903646T;Linien Mitte;28;212;26603.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2903678T;Linien Nord;17;32;2342.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2903682T;Linien Mitte;42;243;21974.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2903686T;Linien Süd;27;94;25354.8;
2026-02-27;00:00;MP4;Nat. Ausgang;2903690T;Linien Süd;30;60;11888.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2903694T;Linien Süd;9;9;1307.4;
2026-02-27;00:00;MP4;Nat. Ausgang;2903718T;WAB NV - großer NV;4;12;4154.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2903947T;Linien Südwest;1;4;776.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2904348T;Linien Süd;6;44;8236.9;
2026-02-27;00:00;MP4;Nat. Ausgang;2904423T;Fernverkehr AS;22;32;5926.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2904592T;WAB NV - erweitert;6;72;25298.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2904771T;Linien Mitte;11;28;4682.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2904785T;Linien Südwest;13;56;13648.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2904797T;Linien Süd;5;24;6418.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2904811T;Linien Mitte;4;5;437.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2904842T;WAB NV - erweitert;11;25;4904.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2904957T;Linien Nord;1;1;363.0;
2026-02-27;00:00;MP4;Nat. Ausgang;2904961T;Linien Nord;3;11;464.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2905147T;Linien International;13;52;20246.3;
2026-02-27;00:00;MP4;Nat. Ausgang;2905221T;Linien Ruhr;23;48;16161.2;
2026-02-27;00:00;MP4;Nat. Ausgang;2906079T;Linien Mitte;22;51;8093.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2906280T;Linien Nord;25;93;5957.4;
2026-02-27;00:00;MP4;Nat. Ausgang;2906427T;Linien International;12;23;8811.7;
2026-02-27;00:00;MP4;Nat. Ausgang;2906437T;Linien International;16;42;11697.6;
2026-02-27;00:00;MP4;Nat. Ausgang;2906728T;Nachbordero;1;9;2544.0;
2026-02-27;00:00;MP4a;Sonderausgang;2894565T;NV Yeritsyan;1;1;163.0;
2026-02-27;00:00;MP4a;Sonderausgang;2896412T;Fallback;1;1;0.1;
2026-02-27;00:00;MP4a;Sonderausgang;2898015T;WAB NV - großer NV;1;1;106.0;
2026-02-27;00:00;MP4a;Sonderausgang;2898981T;NV Silagi;1;1;51.0;
2026-02-27;00:00;MP4a;Sonderausgang;2899214T;NV AS Transporte;1;2;300.0;
2026-02-27;00:00;MP4a;Sonderausgang;2900160T;NV Strauss;1;2;7.5;
2026-02-27;00:00;MP4a;Sonderausgang;2900520T;NV Ciortan;1;1;122.0;
2026-02-27;00:00;MP4a;Sonderausgang;2900581T;WAB NV - großer NV;1;3;2100.0;
2026-02-27;00:00;MP4a;Sonderausgang;2901102T;NV Silagi;1;2;935.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902764T;NV Fischer;1;1;28.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902765T;NV Fischer;3;11;752.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902767T;NV Fischer;1;4;48.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902768T;NV Fischer;4;4;1355.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902774T;NV Strauss;2;2;232.6;
2026-02-27;00:00;MP4a;Sonderausgang;2902775T;NV Strauss;1;1;20.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902776T;NV Strauss;1;1;191.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902779T;NV Strauss;1;1;162.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902780T;NV Strauss;1;1;168.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902783T;NV AS Transporte;1;1;412.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902790T;Fallback;2;2;190.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902810T;NV Strauss;1;1;72.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902811T;NV Strauss;1;1;130.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902814T;NV DS Transporte;2;2;242.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902821T;NV Ciortan;2;2;1125.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902824T;NV AS Transporte;1;1;188.8;
2026-02-27;00:00;MP4a;Sonderausgang;2902825T;NV AS Transporte;2;2;268.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902835T;NV AS Transporte;4;39;2506.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902837T;NV AS Transporte;3;3;1524.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902840T;NV Tiroch;3;6;2595.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902841T;NV Tiroch;3;3;968.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902842T;NV Tiroch;1;1;262.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902843T;NV Tiroch;4;7;1854.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902844T;NV Tiroch;8;30;1816.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902846T;NV Tiroch;3;4;692.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902847T;NV Tiroch;2;26;3015.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902851T;NV AS Transporte;1;25;40.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902852T;NV AS Transporte;4;4;626.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902866T;NV Alexandru;2;2;1784.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902868T;NV Strauss;1;16;2608.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902869T;NV Strauss;1;1;123.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902870T;Sonderfahrten;2;2;166.5;
2026-02-27;00:00;MP4a;Sonderausgang;2902878T;NV Bogos Transporte;1;1;162.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902880T;NV Bogos Transporte;1;1;293.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902882T;NV Bogos Transporte;3;6;1169.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902883T;NV VP Logistik;2;17;2431.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902884T;NV VP Logistik;1;1;21.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902887T;NV VP Logistik;2;2;466.1;
2026-02-27;00:00;MP4a;Sonderausgang;2902892T;NV Tuncay;1;1;230.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902893T;NV Guth;3;6;840.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902896T;NV VP Logistik;6;6;1650.0;
2026-02-27;00:00;MP4a;Sonderausgang;2902897T;Sonderfahrten;1;4;1404.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903095T;Fernverkehr AS;1;729;210600.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903130T;WAB NV - großer NV;1;1;400.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903135T;NV Ciortan;2;2;272.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903137T;NV Ciortan;2;2;625.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903139T;NV AS Transporte;5;11;1739.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903142T;WAB NV - großer NV;1;121;38500.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903184T;WAB NV - großer NV;1;64;47768.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903196T;WAB NV - großer NV;1;1;416.9;
2026-02-27;00:00;MP4a;Sonderausgang;2903206T;WAB NV - großer NV;3;38;3779.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903216T;WAB NV - großer NV;1;100;29040.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903246T;WAB NV - großer NV;2;2;78.5;
2026-02-27;00:00;MP4a;Sonderausgang;2903260T;WAB NV - großer NV;1;9;7200.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903312T;WAB NV - großer NV;19;522;173456.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903330T;WAB NV - großer NV;1;400;76000.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903358T;WAB NV - großer NV;1;4;400.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903384T;WAB NV - großer NV;1;16;3606.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903485T;NV Yeritsyan;2;2;212.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903510T;WAB NV - großer NV;3;21;2323.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903641T;NV AS Transporte;2;2;136.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903643T;NV Yeritsyan;1;1;117.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903655T;NV LT Trans;1;1;26.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903657T;Sonderfahrten;1;1;231.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903660T;NV LT Trans;1;1;462.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903662T;NV Silagi;7;7;2045.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903663T;NV Silagi;1;1;51.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903715T;NV Silagi;5;8;3709.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903716T;NV Silagi;3;3;496.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903717T;Sonderfahrten;2;2;723.0;
2026-02-27;00:00;MP4a;Sonderausgang;2903931T;Direkt ab Gersthofen;2;80;12256.0;
2026-02-27;00:00;MP4a;Sonderausgang;2904046T;Direkt ab Gersthofen;1;49;19597.8;
2026-02-27;00:00;MP4a;Sonderausgang;2904103T;NV Fischer;1;1;342.0;
2026-02-27;00:00;MP4a;Sonderausgang;2904228T;NV Tuncay;1;1;172.0;
2026-02-27;00:00;MP4a;Sonderausgang;2904805T;NV Ciortan;1;1;100.0;
2026-02-27;00:00;MP4a;Sonderausgang;2904842T;WAB NV - erweitert;1;49;4428.6;
2026-02-27;00:00;MP4a;Sonderausgang;2904977T;NV Yeritsyan;1;1;302.0;
2026-02-27;00:00;MP4a;Sonderausgang;2904991T;Sonderfahrten;1;1;700.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905100T;WAB NV - großer NV;12;12;939.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905103T;NV Fischer;4;4;1341.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905104T;NV Fischer;1;1;342.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905107T;NV VP Logistik;1;1;177.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905108T;NV VP Logistik;1;1;165.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905109T;NV VP Logistik;1;1;121.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905111T;NV Ciortan;3;3;610.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905112T;NV Tiroch;1;1;81.7;
2026-02-27;00:00;MP4a;Sonderausgang;2905114T;NV Tiroch;1;4;140.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905115T;NV Ciortan;2;10;2823.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905116T;NV DS Transporte;1;1;30.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905118T;NV Tiroch;1;18;120.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905122T;WAB NV - großer NV;1;1;69.2;
2026-02-27;00:00;MP4a;Sonderausgang;2905142T;WAB NV - großer NV;1;25;3750.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905144T;WAB NV - großer NV;2;10;282.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905202T;WAB NV - großer NV;6;15;3358.0;
2026-02-27;00:00;MP4a;Sonderausgang;2905216T;WAB NV - großer NV;1;1;100.0;
2026-02-27;00:00;MP4a;Sonderausgang;2906804T;NV AS Transporte;1;1;620.0;
2026-02-27;00:00;MP4a;Sonderausgang;2908069T;Fallback;1;1;20.0;
2026-02-27;00:00;MP5;SE Entladung FV;;;1874;11547;1986342.1;
2026-02-27;00:00;MP7;SA Verladung FV;;;2;2;325.0;
2026-02-27;00:00;MP7;SA Verladung FV;2901539T;NV Strauss;1;1;3.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902762T;NV DS Transporte;12;20;2717.1;
2026-02-27;00:00;MP7;SA Verladung FV;2902763T;NV DS Transporte;5;13;1615.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902764T;NV Fischer;20;23;2882.8;
2026-02-27;00:00;MP7;SA Verladung FV;2902765T;NV Fischer;12;23;2614.7;
2026-02-27;00:00;MP7;SA Verladung FV;2902766T;NV Fischer;19;36;4292.8;
2026-02-27;00:00;MP7;SA Verladung FV;2902767T;NV Fischer;10;13;1779.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902768T;NV Fischer;15;21;2215.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902769T;NV DS Transporte;10;37;7944.4;
2026-02-27;00:00;MP7;SA Verladung FV;2902770T;NV DS Transporte;9;17;995.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902773T;NV Strauss;12;39;3979.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902774T;NV Strauss;9;20;2475.8;
2026-02-27;00:00;MP7;SA Verladung FV;2902775T;NV Strauss;10;10;259.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902779T;NV Strauss;9;17;7422.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902780T;NV Strauss;8;8;1323.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902781T;NV DS Transporte;12;36;5465.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902782T;NV DS Transporte;9;47;10655.6;
2026-02-27;00:00;MP7;SA Verladung FV;2902783T;NV AS Transporte;11;289;6231.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902787T;NV Fischer;6;32;7378.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902790T;Fallback;1;1;120.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902808T;NV DS Transporte;8;29;7936.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902809T;NV DS Transporte;9;29;6892.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902810T;NV Strauss;11;31;4482.0;
2026-02-27;00:00;MP7;SA Verladung FV;2902811T;NV Strauss;8;17;2943.0;
