scandatum;scanzeit;messpunkt;messpunktname;tour;dispogebiet;sendungen;colli;gewicht;ladezeit
2026-01-05;04:00;MP7;SA Verladung FV;2852568T;DM AS-Transport;7;21;7739.0;
2026-01-05;04:00;MP7;SA Verladung FV;2852769T;DM AS-Transport;13;17;5554.0;
2026-01-05;04:00;MP7;SA Verladung FV;2852954T;WAB NV - großer NV;1;1;115.0;
2026-01-05;04:00;MP7;SA Verladung FV;2853136T;WAB NV - großer NV;5;61;10178.0;
2026-01-05;04:30;MP4a;Sonderausgang;2852890T;WAB NV - großer NV;1;4;296.0;
2026-01-05;04:30;MP4a;Sonderausgang;2852954T;WAB NV - großer NV;1;9;2025.0;
2026-01-05;04:30;MP7;SA Verladung FV;2852765T;DM AS-Transport;8;11;3502.0;
2026-01-05;04:30;MP7;SA Verladung FV;2852836T;WAB NV - großer NV;1;225;1860.0;
2026-01-05;04:30;MP7;SA Verladung FV;2852890T;WAB NV - großer NV;1;4;62.0;
2026-01-05;04:30;MP7;SA Verladung FV;2852954T;WAB NV - großer NV;1;1;386.0;
2026-01-05;04:30;MP7;SA Verladung FV;2856949T;WAB NV - großer NV;9;12;736.0;
2026-01-05;05:00;MP4a;Sonderausgang;2856939T;WAB NV - großer NV;16;18;1354.0;
2026-01-05;05:00;MP7;SA Verladung FV;2852535T;NV Tiroch;9;31;10837.0;
2026-01-05;05:00;MP7;SA Verladung FV;2852765T;DM AS-Transport;16;35;10785.0;
2026-01-05;05:00;MP7;SA Verladung FV;2852777T;DM AS-Transport;13;45;19237.0;
2026-01-05;05:00;MP7;SA Verladung FV;2856939T;WAB NV - großer NV;1;1;143.0;
2026-01-05;05:30;MP7;SA Verladung FV;2852535T;NV Tiroch;1;3;703.0;
2026-01-05;05:30;MP7;SA Verladung FV;2852548T;DM AS-Transport;8;26;7883.0;
2026-01-05;05:30;MP7;SA Verladung FV;2852765T;DM AS-Transport;7;8;2570.0;
2026-01-05;05:30;MP7;SA Verladung FV;2852777T;DM AS-Transport;12;40;15453.0;
2026-01-05;05:30;MP7;SA Verladung FV;2857219T;Fallback;5;5;0.5;
2026-01-05;06:00;MP4a;Sonderausgang;2854899T;NV Ciortan;1;1;18.0;
2026-01-05;06:00;MP7;SA Verladung FV;2852512T;NV Ciortan;1;4;80.5;
2026-01-05;06:00;MP7;SA Verladung FV;2852539T;NV Tiroch;2;8;650.0;
2026-01-05;06:00;MP7;SA Verladung FV;2852548T;DM AS-Transport;5;6;2077.0;
2026-01-05;06:00;MP7;SA Verladung FV;2852561T;NV Alexandru;4;7;760.0;
2026-01-05;06:00;MP7;SA Verladung FV;2852572T;NV Ciortan;4;7;287.0;
2026-01-05;06:00;MP7;SA Verladung FV;2852823T;NV AS Transporte;6;24;918.0;
2026-01-05;06:00;MP7;SA Verladung FV;2853431T;NV LT Trans;6;9;1734.0;
2026-01-05;06:00;MP7;SA Verladung FV;2854899T;NV Ciortan;2;2;72.0;
2026-01-05;06:00;MP7;SA Verladung FV;2855218T;NV Ciortan;1;1;55.0;
2026-01-05;06:00;MP7;SA Verladung FV;2855643T;NV Yeritsyan;2;2;128.0;
2026-01-05;06:00;MP7;SA Verladung FV;2857251T;NV Ciortan;1;1;25.0;
2026-01-05;06:30;MP4;Nat. Ausgang;;;1;1;30.0;
2026-01-05;06:30;MP4a;Sonderausgang;2852819T;NV Ciortan;1;1;281.0;
2026-01-05;06:30;MP4a;Sonderausgang;2854913T;NV AS Transporte;1;1;30.0;
2026-01-05;06:30;MP4a;Sonderausgang;2854959T;NV Ciortan;1;1;45.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852509T;NV Ciortan;7;17;1514.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852532T;NV Tiroch;9;12;654.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852539T;NV Tiroch;7;13;707.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852540T;DM AS-Transport;10;45;16514.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852543T;NV AS Transporte;2;2;371.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852544T;NV AS Transporte;7;18;2469.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852551T;NV AS Transporte;6;6;763.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852561T;NV Alexandru;4;172;2292.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852571T;DM AS-Transport;4;12;3262.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852572T;NV Ciortan;1;1;60.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852573T;NV AS Transporte;7;18;2530.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852587T;NV Tuncay;2;3;201.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852817T;NV AS Transporte;2;26;816.0;
2026-01-05;06:30;MP7;SA Verladung FV;2852819T;NV Ciortan;8;46;9823.1;
2026-01-05;06:30;MP7;SA Verladung FV;2852823T;NV AS Transporte;4;4;350.0;
2026-01-05;06:30;MP7;SA Verladung FV;2853431T;NV LT Trans;1;4;500.0;
2026-01-05;06:30;MP7;SA Verladung FV;2853601T;DM AS-Transport;10;40;13596.0;
2026-01-05;06:30;MP7;SA Verladung FV;2854901T;NV AS Transporte;1;1;220.0;
2026-01-05;06:30;MP7;SA Verladung FV;2854959T;NV Ciortan;1;1;59.0;
2026-01-05;06:30;MP7;SA Verladung FV;2855216T;NV Ciortan;1;1;14.0;
2026-01-05;06:30;MP7;SA Verladung FV;2855762T;WAB NV - großer NV;1;4;1064.0;
2026-01-05;06:30;MP7;SA Verladung FV;2855801T;NV Yeritsyan;1;1;50.0;
2026-01-05;06:30;MP7;SA Verladung FV;2855998T;NV Ciortan;1;4;94.0;
2026-01-05;06:30;MP7;SA Verladung FV;2858258T;Sonderfahrten;1;49;406.0;
2026-01-05;07:00;MP4a;Sonderausgang;2852456T;NV Fischer;1;1;150.0;
2026-01-05;07:00;MP4a;Sonderausgang;2853430T;Sonderfahrten;1;1;325.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852456T;NV Fischer;8;88;3568.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852498T;NV DS Transporte;11;27;5245.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852508T;NV DS Transporte;5;5;403.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852509T;NV Ciortan;3;3;310.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852526T;NV AS Transporte;3;3;185.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852543T;NV AS Transporte;2;2;99.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852544T;NV AS Transporte;1;1;84.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852563T;NV Strauss;2;5;361.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852571T;DM AS-Transport;6;43;16664.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852587T;NV Tuncay;9;112;8759.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852815T;NV AS Transporte;7;33;5556.0;
2026-01-05;07:00;MP7;SA Verladung FV;2852817T;NV AS Transporte;6;149;1979.0;
2026-01-05;07:00;MP7;SA Verladung FV;2853235T;NV Ciortan;7;26;3333.1;
2026-01-05;07:00;MP7;SA Verladung FV;2853409T;Sonderfahrten;6;17;649.0;
2026-01-05;07:00;MP7;SA Verladung FV;2853431T;NV LT Trans;1;1;138.0;
2026-01-05;07:00;MP7;SA Verladung FV;2853442T;Sonderfahrten;8;11;1060.0;
2026-01-05;07:00;MP7;SA Verladung FV;2853601T;DM AS-Transport;2;2;933.0;
2026-01-05;07:00;MP7;SA Verladung FV;2854915T;NV AS Transporte;1;1;11.0;
2026-01-05;07:00;MP7;SA Verladung FV;2854973T;NV Tuncay;2;2;171.0;
2026-01-05;07:00;MP7;SA Verladung FV;2854976T;NV Guth;1;1;111.0;
2026-01-05;07:00;MP7;SA Verladung FV;2855214T;NV AS Transporte;1;64;3104.0;
2026-01-05;07:00;MP7;SA Verladung FV;2855628T;NV Ciortan;2;2;159.0;
2026-01-05;07:00;MP7;SA Verladung FV;2855830T;NV LT Trans;1;1;101.0;
2026-01-05;07:00;MP7;SA Verladung FV;2855989T;NV Strauss;1;1;457.0;
2026-01-05;07:00;MP7;SA Verladung FV;2856013T;NV Tuncay;1;1;116.0;
2026-01-05;07:30;MP4a;Sonderausgang;2852456T;NV Fischer;1;1;150.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852456T;NV Fischer;2;2;294.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852500T;NV Strauss;1;4;340.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852503T;NV DS Transporte;8;26;3626.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852508T;NV DS Transporte;1;1;23.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852509T;NV Ciortan;3;9;1048.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852526T;NV AS Transporte;6;21;5527.0;
2026-01-05;07:30;MP7;SA Verladung FV;2852563T;NV Strauss;1;1;403.0;
2026-01-05;07:30;MP7;SA Verladung FV;2853235T;NV Ciortan;1;1;240.0;
2026-01-05;07:30;MP7;SA Verladung FV;2853408T;NV Yeritsyan;1;4;732.0;
2026-01-05;07:30;MP7;SA Verladung FV;2853430T;Sonderfahrten;3;4;747.0;
2026-01-05;07:30;MP7;SA Verladung FV;2854851T;NV Strauss;1;1;79.0;
2026-01-05;07:30;MP7;SA Verladung FV;2854973T;NV Tuncay;1;1;72.0;
2026-01-05;07:30;MP7;SA Verladung FV;2855523T;WAB NV - großer NV;1;9;1650.0;
2026-01-05;08:00;MP4;Nat. Ausgang;;;3;11;699.0;
2026-01-05;08:00;MP4a;Sonderausgang;2852576T;NV Bogos Transporte;1;9;609.0;
2026-01-05;08:00;MP4a;Sonderausgang;2854661T;NV Ciortan;1;1;24.0;
2026-01-05;08:00;MP4a;Sonderausgang;2855801T;NV Yeritsyan;1;64;4800.0;
2026-01-05;08:00;MP4a;Sonderausgang;2857326T;NV Tuncay;1;1;66.0;
2026-01-05;08:00;MP7;SA Verladung FV;2852470T;NV Strauss;9;26;2227.0;
2026-01-05;08:00;MP7;SA Verladung FV;2852500T;NV Strauss;5;5;495.0;
2026-01-05;08:00;MP7;SA Verladung FV;2852576T;NV Bogos Transporte;7;7;716.3;
2026-01-05;08:00;MP7;SA Verladung FV;2853408T;NV Yeritsyan;1;1;43.0;
2026-01-05;08:00;MP7;SA Verladung FV;2853430T;Sonderfahrten;3;4;901.0;
2026-01-05;08:00;MP7;SA Verladung FV;2853598T;DM AS-Transport;10;35;13489.0;
2026-01-05;08:00;MP7;SA Verladung FV;2862608T;Fallback;1;1;55.0;
2026-01-05;08:30;MP4a;Sonderausgang;2852590T;NV Guth;1;1;21.0;
2026-01-05;08:30;MP4a;Sonderausgang;2853440T;NV Silagi;1;1;133.7;
2026-01-05;08:30;MP7;SA Verladung FV;2852454T;NV DS Transporte;1;1;79.0;
2026-01-05;08:30;MP7;SA Verladung FV;2852470T;NV Strauss;1;1;87.0;
2026-01-05;08:30;MP7;SA Verladung FV;2852569T;DM AS-Transport;8;29;12009.0;
2026-01-05;08:30;MP7;SA Verladung FV;2852590T;NV Guth;6;15;1671.0;
2026-01-05;08:30;MP7;SA Verladung FV;2852763T;DM AS-Transport;10;16;4068.0;
2026-01-05;08:30;MP7;SA Verladung FV;2853408T;NV Yeritsyan;2;2;280.0;
2026-01-05;08:30;MP7;SA Verladung FV;2853440T;NV Silagi;18;30;5851.0;
2026-01-05;08:30;MP7;SA Verladung FV;2853598T;DM AS-Transport;7;8;2553.0;
2026-01-05;08:30;MP7;SA Verladung FV;2853605T;NV Tiroch;5;26;9245.0;
2026-01-05;08:30;MP7;SA Verladung FV;2854661T;NV Ciortan;2;2;196.0;
2026-01-05;08:30;MP7;SA Verladung FV;2854839T;NV DS Transporte;1;1;20.0;
2026-01-05;08:30;MP7;SA Verladung FV;2854846T;NV DS Transporte;1;1;14.0;
2026-01-05;08:30;MP7;SA Verladung FV;2854974T;NV Tuncay;1;1;35.0;
2026-01-05;08:30;MP7;SA Verladung FV;2855822T;NV Yeritsyan;1;1;13.0;
2026-01-05;08:30;MP7;SA Verladung FV;2855833T;NV Silagi;1;1;233.0;
2026-01-05;08:30;MP7;SA Verladung FV;2856680T;NV Yeritsyan;1;4;1720.0;
2026-01-05;09:00;MP7;SA Verladung FV;2852763T;DM AS-Transport;10;64;25127.0;
2026-01-05;09:00;MP7;SA Verladung FV;2853605T;NV Tiroch;6;17;4007.0;
2026-01-05;09:00;MP7;SA Verladung FV;2854661T;NV Ciortan;1;1;140.0;
2026-01-05;09:00;MP7;SA Verladung FV;2862030T;NV Yeritsyan;1;1;200.0;
2026-01-05;09:30;MP2;Nat. Eingang;2853330T;WAB NV - Abholer;11;11;868.2;
2026-01-05;09:30;MP2;Nat. Eingang;2853332T;WAB NV - Abholer;19;195;30967.3;
2026-01-05;09:30;MP7;SA Verladung FV;2852541T;DM AS-Transport;11;29;10759.0;
2026-01-05;10:00;MP2;Nat. Eingang;2852454T;NV DS Transporte;1;1;50.0;
2026-01-05;10:00;MP7;SA Verladung FV;2852570T;DM AS-Transport;3;5;1407.0;
2026-01-05;10:00;MP7;SA Verladung FV;2852775T;DM AS-Transport;11;19;6318.0;
2026-01-05;10:00;MP7;SA Verladung FV;2853602T;DM AS-Transport;2;5;2206.0;
2026-01-05;10:30;MP2;Nat. Eingang;2852886T;WAB NV - Abholer;11;161;12871.0;
2026-01-05;10:30;MP2;Nat. Eingang;2853313T;WAB NV - Abholer;39;39;5522.4;
2026-01-05;10:30;MP7;SA Verladung FV;2852570T;DM AS-Transport;9;14;4463.0;
2026-01-05;10:30;MP7;SA Verladung FV;2852767T;DM AS-Transport;3;14;5807.0;
2026-01-05;10:30;MP7;SA Verladung FV;2852775T;DM AS-Transport;9;12;3519.0;
2026-01-05;10:30;MP7;SA Verladung FV;2853602T;DM AS-Transport;5;36;11242.0;
2026-01-05;11:00;MP2;Nat. Eingang;2852498T;NV DS Transporte;5;61;19005.0;
2026-01-05;11:00;MP2;Nat. Eingang;2859893T;NV DS Transporte;1;8;1960.0;
2026-01-05;11:00;MP7;SA Verladung FV;2852767T;DM AS-Transport;20;66;22909.0;
2026-01-05;11:00;MP7;SA Verladung FV;2852779T;DM AS-Transport;3;32;12982.0;
2026-01-05;11:30;MP2;Nat. Eingang;2852500T;NV Strauss;2;45;9990.0;
2026-01-05;11:30;MP2;Nat. Eingang;2852870T;WAB NV - Abholer;5;99;46533.0;
2026-01-05;11:30;MP2;Nat. Eingang;2852892T;WAB NV - Abholer;14;63;13215.0;
2026-01-05;11:30;MP2;Nat. Eingang;2853334T;WAB NV - Abholer;15;15;1730.3;
2026-01-05;11:30;MP2;Nat. Eingang;2853409T;Sonderfahrten;1;1;95.0;
2026-01-05;11:30;MP2;Nat. Eingang;2853431T;NV LT Trans;5;39;3095.0;
2026-01-05;11:30;MP2;Nat. Eingang;2855279T;WAB NV - Abholer;1;1;422.0;
2026-01-05;11:30;MP7;SA Verladung FV;2852779T;DM AS-Transport;13;23;8006.0;
2026-01-05;12:00;MP2;Nat. Eingang;;;3;7;512.0;
2026-01-05;12:00;MP2;Nat. Eingang;2852543T;NV AS Transporte;2;2;248.0;
2026-01-05;12:00;MP2;Nat. Eingang;2852561T;NV Alexandru;1;1;80.0;
2026-01-05;12:00;MP2;Nat. Eingang;2852563T;NV Strauss;4;14;1039.0;
2026-01-05;12:00;MP2;Nat. Eingang;2852817T;NV AS Transporte;6;6;512.0;
2026-01-05;12:00;MP2;Nat. Eingang;2852882T;WAB NV - Abholer;24;24;1165.0;
2026-01-05;12:00;MP2;Nat. Eingang;2852986T;WAB NV - Abholer;4;13;2975.0;
2026-01-05;12:00;MP2;Nat. Eingang;2853334T;WAB NV - Abholer;18;18;3632.4;
2026-01-05;12:00;MP2;Nat. Eingang;2853431T;NV LT Trans;1;40;2050.0;
2026-01-05;12:00;MP2;Nat. Eingang;2855826T;NV LT Trans;2;10;2178.0;
2026-01-05;12:00;MP2;Nat. Eingang;2856727T;WAB NV - Abholer;2;2;203.5;
2026-01-05;12:00;MP5;SE Entladung FV;;;13;35;16445.0;
2026-01-05;12:00;MP7;SA Verladung FV;2852759T;DM AS-Transport;6;60;19478.0;
2026-01-05;12:30;MP2;Nat. Eingang;;;1;1;68.7;
2026-01-05;12:30;MP2;Nat. Eingang;2852470T;NV Strauss;3;3;136.0;
2026-01-05;12:30;MP2;Nat. Eingang;2852508T;NV DS Transporte;5;5;348.0;
2026-01-05;12:30;MP2;Nat. Eingang;2852781T;Hofmanagement;12;73;27534.0;
2026-01-05;12:30;MP2;Nat. Eingang;2852817T;NV AS Transporte;1;1;34.0;
2026-01-05;12:30;MP2;Nat. Eingang;2852819T;NV Ciortan;5;68;1953.0;
2026-01-05;12:30;MP2;Nat. Eingang;2852892T;WAB NV - Abholer;10;265;75706.0;
2026-01-05;12:30;MP2;Nat. Eingang;2852986T;WAB NV - Abholer;3;14;2420.0;
2026-01-05;12:30;MP2;Nat. Eingang;2853235T;NV Ciortan;1;1;40.0;
2026-01-05;12:30;MP2;Nat. Eingang;2854948T;NV Alexandru;1;1;150.0;
2026-01-05;12:30;MP4;Nat. Ausgang;;;2;2;147.0;
2026-01-05;12:30;MP4;Nat. Ausgang;2852714T;Linien Süd;1;9;1902.0;
2026-01-05;12:30;MP4;Nat. Ausgang;2853197T;Linien Ruhr;22;26;3621.5;
2026-01-05;12:30;MP4;Nat. Ausgang;2853388T;Linien Nord;11;14;2616.1;
2026-01-05;12:30;MP4;Nat. Ausgang;2853392T;Linien Nord;2;5;864.0;
2026-01-05;12:30;MP4;Nat. Ausgang;2853400T;Linien Süd;1;1;153.0;
2026-01-05;12:30;MP4;Nat. Ausgang;2853411T;Linien Mitte;13;42;16805.4;
2026-01-05;12:30;MP5;SE Entladung FV;;;10;56;25440.0;
2026-01-05;12:30;MP7;SA Verladung FV;2852759T;DM AS-Transport;16;34;12675.0;
2026-01-05;12:30;MP7;SA Verladung FV;2852771T;DM AS-Transport;14;85;28196.0;
2026-01-05;13:00;MP2;Nat. Eingang;;;2;8;1590.4;
2026-01-05;13:00;MP2;Nat. Eingang;2852498T;NV DS Transporte;1;1;165.0;
2026-01-05;13:00;MP2;Nat. Eingang;2852508T;NV DS Transporte;1;1;40.0;
2026-01-05;13:00;MP2;Nat. Eingang;2852850T;WAB NV - Abholer;19;19;3577.6;
2026-01-05;13:00;MP2;Nat. Eingang;2853330T;WAB NV - Abholer;33;121;11688.2;
2026-01-05;13:00;MP2;Nat. Eingang;2854730T;NV DS Transporte;10;21;3241.9;
2026-01-05;13:00;MP2;Nat. Eingang;2859893T;NV DS Transporte;1;8;1960.0;
2026-01-05;13:00;MP4;Nat. Ausgang;2853205T;Linien Mitte;13;73;13479.1;
2026-01-05;13:00;MP4;Nat. Ausgang;2853388T;Linien Nord;2;2;244.0;
2026-01-05;13:00;MP4;Nat. Ausgang;2853392T;Linien Nord;4;23;385.3;
2026-01-05;13:00;MP4;Nat. Ausgang;2853411T;Linien Mitte;9;34;10721.1;
2026-01-05;13:00;MP4;Nat. Ausgang;2853952T;Fernverkehr AS;7;48;13995.6;
2026-01-05;13:00;MP4;Nat. Ausgang;2855594T;Linien Mitte;8;16;5931.1;
2026-01-05;13:00;MP4a;Sonderausgang;2854705T;Direkt ab Gersthofen;2;530;147261.0;
2026-01-05;13:00;MP7;SA Verladung FV;2852771T;DM AS-Transport;1;5;1414.0;
2026-01-05;13:00;MP7;SA Verladung FV;2853599T;DM AS-Transport;12;28;7976.0;
2026-01-05;13:30;MP2;Nat. Eingang;2852503T;NV DS Transporte;9;33;11107.0;
2026-01-05;13:30;MP2;Nat. Eingang;2852532T;NV Tiroch;2;2;345.0;
2026-01-05;13:30;MP2;Nat. Eingang;2852551T;NV AS Transporte;5;8;2650.0;
2026-01-05;13:30;MP2;Nat. Eingang;2852587T;NV Tuncay;1;9;1581.0;
2026-01-05;13:30;MP2;Nat. Eingang;2852956T;WAB NV - Abholer;11;52;28239.0;
2026-01-05;13:30;MP2;Nat. Eingang;2852986T;WAB NV - Abholer;3;9;2153.0;
2026-01-05;13:30;MP2;Nat. Eingang;2853315T;WAB NV - Abholer;25;31;5286.3;
2026-01-05;13:30;MP2;Nat. Eingang;2853330T;WAB NV - Abholer;1;3;318.0;
2026-01-05;13:30;MP2;Nat. Eingang;2854674T;NV DS Transporte;3;3;260.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2848108T;Linien Nord;4;28;8759.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2852173T;Linien Mitte;1;1;215.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2852714T;Linien Süd;7;7;899.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2852718T;Linien Süd;8;34;4426.5;
2026-01-05;13:30;MP4;Nat. Ausgang;2853185T;Linien Ruhr;8;11;1483.5;
2026-01-05;13:30;MP4;Nat. Ausgang;2853193T;Linien Ruhr;1;576;157248.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2853205T;Linien Mitte;7;11;1695.1;
2026-01-05;13:30;MP4;Nat. Ausgang;2853215T;Linien Südwest;1;1;228.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2853227T;Linien Süd;6;6;1321.5;
2026-01-05;13:30;MP4;Nat. Ausgang;2853411T;Linien Mitte;7;29;6622.7;
2026-01-05;13:30;MP4;Nat. Ausgang;2853461T;Linien Ruhr;4;6;2509.3;
2026-01-05;13:30;MP4;Nat. Ausgang;2853952T;Fernverkehr AS;4;34;10577.0;
2026-01-05;13:30;MP4;Nat. Ausgang;2855630T;Linien Süd;7;22;5749.7;
2026-01-05;13:30;MP7;SA Verladung FV;2852542T;DM AS-Transport;10;16;5579.0;
2026-01-05;13:30;MP7;SA Verladung FV;2853599T;DM AS-Transport;1;1;462.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852503T;NV DS Transporte;1;4;1520.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852551T;NV AS Transporte;2;17;776.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852781T;Hofmanagement;10;19;8603.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852815T;NV AS Transporte;2;2;523.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852823T;NV AS Transporte;4;43;1240.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852828T;WAB NV - Abholer;11;56;17563.0;
2026-01-05;14:00;MP2;Nat. Eingang;2852998T;WAB NV - Abholer;11;49;9729.4;
2026-01-05;14:00;MP2;Nat. Eingang;2853315T;WAB NV - Abholer;14;14;1925.1;
2026-01-05;14:00;MP2;Nat. Eingang;2853442T;Sonderfahrten;4;15;1460.0;
2026-01-05;14:00;MP4;Nat. Ausgang;;;1;1;300.0;
2026-01-05;14:00;MP4;Nat. Ausgang;2848108T;Linien Nord;5;22;6885.5;
2026-01-05;14:00;MP4;Nat. Ausgang;2853185T;Linien Ruhr;17;133;4345.1;
2026-01-05;14:00;MP4;Nat. Ausgang;2853205T;Linien Mitte;8;8;1251.5;
2026-01-05;14:00;MP4;Nat. Ausgang;2853215T;Linien Südwest;4;7;672.1;
2026-01-05;14:00;MP4;Nat. Ausgang;2853245T;Linien Mitte;9;47;12572.0;
2026-01-05;14:00;MP4;Nat. Ausgang;2853251T;Linien Süd;4;7;1632.0;
2026-01-05;14:00;MP4;Nat. Ausgang;2853392T;Linien Nord;2;2;295.0;
2026-01-05;14:00;MP4;Nat. Ausgang;2853394T;Linien Süd;9;58;16355.7;
2026-01-05;14:00;MP4;Nat. Ausgang;2853400T;Linien Süd;17;39;11717.0;
2026-01-05;14:00;MP4;Nat. Ausgang;2853404T;Linien Süd;4;7;1636.8;
2026-01-05;14:00;MP4;Nat. Ausgang;2853461T;Linien Ruhr;8;21;5970.9;
2026-01-05;14:00;MP4;Nat. Ausgang;2853463T;Linien Mitte;3;5;1318.7;
2026-01-05;14:00;MP4;Nat. Ausgang;2853952T;Fernverkehr AS;4;12;5591.0;
2026-01-05;14:00;MP7;SA Verladung FV;2853603T;DM AS-Transport;8;41;14100.0;
2026-01-05;14:30;MP2;Nat. Eingang;;;2;7;2307.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852456T;NV Fischer;1;1;50.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852551T;NV AS Transporte;3;3;1120.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852573T;NV AS Transporte;6;6;540.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852576T;NV Bogos Transporte;6;6;785.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852828T;WAB NV - Abholer;20;60;18740.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852854T;WAB NV - Abholer;27;33;4480.0;
2026-01-05;14:30;MP2;Nat. Eingang;2852886T;WAB NV - Abholer;1;6;1228.0;
2026-01-05;14:30;MP2;Nat. Eingang;2854661T;NV Ciortan;1;1;75.0;
2026-01-05;14:30;MP2;Nat. Eingang;2854730T;NV DS Transporte;6;14;296.0;
2026-01-05;14:30;MP2;Nat. Eingang;2854963T;NV Bogos Transporte;1;1;100.0;
2026-01-05;14:30;MP4;Nat. Ausgang;;;2;2;149.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2852714T;Linien Süd;2;8;1630.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2852718T;Linien Süd;4;4;1329.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2853185T;Linien Ruhr;2;3;617.8;
2026-01-05;14:30;MP4;Nat. Ausgang;2853193T;Linien Ruhr;7;19;2935.9;
2026-01-05;14:30;MP4;Nat. Ausgang;2853205T;Linien Mitte;12;20;3131.6;
2026-01-05;14:30;MP4;Nat. Ausgang;2853215T;Linien Südwest;2;2;2128.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2853223T;Linien Süd;8;47;16803.8;
2026-01-05;14:30;MP4;Nat. Ausgang;2853245T;Linien Mitte;7;13;2878.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2853251T;Linien Süd;6;10;2522.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2853388T;Linien Nord;2;2;396.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2853392T;Linien Nord;2;6;94.9;
2026-01-05;14:30;MP4;Nat. Ausgang;2853394T;Linien Süd;4;8;3048.5;
2026-01-05;14:30;MP4;Nat. Ausgang;2853398T;Linien Süd;8;26;12526.0;
2026-01-05;14:30;MP4;Nat. Ausgang;2853400T;Linien Süd;1;1;267.5;
2026-01-05;14:30;MP4;Nat. Ausgang;2853404T;Linien Süd;4;10;2742.3;
2026-01-05;14:30;MP4;Nat. Ausgang;2853463T;Linien Mitte;8;14;6087.3;
2026-01-05;14:30;MP4;Nat. Ausgang;2853952T;Fernverkehr AS;5;23;1644.8;
2026-01-05;14:30;MP4;Nat. Ausgang;2854690T;Linien Ost;16;34;5248.9;
2026-01-05;14:30;MP4;Nat. Ausgang;2854781T;Linien Süd;10;46;16911.0;
2026-01-05;15:00;MP2;Nat. Eingang;;;1;9;762.0;
2026-01-05;15:00;MP2;Nat. Eingang;2851954T;WAB NV - Abholer;2;2;357.0;
2026-01-05;15:00;MP2;Nat. Eingang;2852539T;NV Tiroch;13;16;1804.0;
2026-01-05;15:00;MP2;Nat. Eingang;2852870T;WAB NV - Abholer;6;9;2169.0;
2026-01-05;15:00;MP2;Nat. Eingang;2852990T;WAB NV - Abholer;16;52;21755.0;
2026-01-05;15:00;MP2;Nat. Eingang;2853267T;WAB NV - Abholer;18;52;8312.0;
2026-01-05;15:00;MP2;Nat. Eingang;2854730T;NV DS Transporte;6;14;296.0;
